"date","Tasa objetivo","Tipo de cambio"
2020-01-01,7.25,18.8642
2020-01-02,7.25,18.8817
2020-01-03,7.25,18.8673
2020-01-04,7.25,18.8673
2020-01-05,7.25,18.8673
2020-01-06,7.25,18.827
2020-01-07,7.25,18.8852
2020-01-08,7.25,18.798
2020-01-09,7.25,18.8453
2020-01-10,7.25,18.7732
2020-01-11,7.25,18.7732
2020-01-12,7.25,18.7732
2020-01-13,7.25,18.8215
2020-01-14,7.25,18.812
2020-01-15,7.25,18.8077
2020-01-16,7.25,18.793
2020-01-17,7.25,18.7388
2020-01-18,7.25,18.7388
2020-01-19,7.25,18.7388
2020-01-20,7.25,18.6725
2020-01-21,7.25,18.7007
2020-01-22,7.25,18.6883
2020-01-23,7.25,18.8018
2020-01-24,7.25,18.8313
2020-01-25,7.25,18.8313
2020-01-26,7.25,18.8313
2020-01-27,7.25,18.9407
2020-01-28,7.25,18.8022
2020-01-29,7.25,18.7067
2020-01-30,7.25,18.7853
2020-01-31,7.25,18.9082
2020-02-01,7.25,18.9082
2020-02-02,7.25,18.9082
2020-02-03,7.25,18.9082
2020-02-04,7.25,18.6797
2020-02-05,7.25,18.6245
2020-02-06,7.25,18.6645
2020-02-07,7.25,18.7763
2020-02-08,7.25,18.7763
2020-02-09,7.25,18.7763
2020-02-10,7.25,18.7653
2020-02-11,7.25,18.674
2020-02-12,7.25,18.6308
2020-02-13,7,18.6458
2020-02-14,7,18.5712
2020-02-15,7,18.5712
2020-02-16,7,18.5712
2020-02-17,7,18.5715
2020-02-18,7,18.5952
2020-02-19,7,18.591
2020-02-20,7,18.7992
2020-02-21,7,18.9138
2020-02-22,7,18.9138
2020-02-23,7,18.9138
2020-02-24,7,19.1197
2020-02-25,7,19.0878
2020-02-26,7,19.1585
2020-02-27,7,19.3973
2020-02-28,7,19.776
2020-02-29,7,19.776
2020-03-01,7,19.776
2020-03-02,7,19.6985
2020-03-03,7,19.2837
2020-03-04,7,19.5335
2020-03-05,7,19.8095
2020-03-06,7,20.1623
2020-03-07,7,20.1623
2020-03-08,7,20.1623
2020-03-09,7,21.1117
2020-03-10,7,21.0267
2020-03-11,7,21.213
2020-03-12,7,22.1518
2020-03-13,7,21.9288
2020-03-14,7,21.9288
2020-03-15,7,21.9288
2020-03-16,7,21.9288
2020-03-17,7,23.0573
2020-03-18,7,23.9008
2020-03-19,7,24.0868
2020-03-20,6.5,24.1113
2020-03-21,6.5,24.1113
2020-03-22,6.5,24.1113
2020-03-23,6.5,25.0782
2020-03-24,6.5,25.1185
2020-03-25,6.5,24.2948
2020-03-26,6.5,23.097
2020-03-27,6.5,23.5122
2020-03-28,6.5,23.5122
2020-03-29,6.5,23.5122
2020-03-30,6.5,24.2853
2020-03-31,6.5,23.4847
2020-04-01,6.5,24.4918
2020-04-02,6.5,24.1087
2020-04-03,6.5,24.6938
2020-04-04,6.5,24.6938
2020-04-05,6.5,24.6938
2020-04-06,6.5,24.6895
2020-04-07,6.5,24.0388
2020-04-08,6.5,24.0925
2020-04-09,6.5,24.0925
2020-04-10,6.5,24.0925
2020-04-11,6.5,24.0925
2020-04-12,6.5,24.0925
2020-04-13,6.5,23.7427
2020-04-14,6.5,23.5645
2020-04-15,6.5,24.1155
2020-04-16,6.5,24.2098
2020-04-17,6.5,23.9012
2020-04-18,6.5,23.9012
2020-04-19,6.5,23.9012
2020-04-20,6.5,24.0077
2020-04-21,6,24.4248
2020-04-22,6,24.5883
2020-04-23,6,24.623
2020-04-24,6,24.8583
2020-04-25,6,24.8583
2020-04-26,6,24.8583
2020-04-27,6,24.8492
2020-04-28,6,24.3882
2020-04-29,6,24.0002
2020-04-30,6,23.9283
2020-05-01,6,23.9283
2020-05-02,6,23.9283
2020-05-03,6,23.9283
2020-05-04,6,24.3812
2020-05-05,6,23.8343
2020-05-06,6,24.2942
2020-05-07,6,24.0563
2020-05-08,6,23.6805
2020-05-09,6,23.6805
2020-05-10,6,23.6805
2020-05-11,6,23.8693
2020-05-12,6,24.0487
2020-05-13,6,24.2113
2020-05-14,5.5,24.2708
2020-05-15,5.5,23.958
2020-05-16,5.5,23.958
2020-05-17,5.5,23.958
2020-05-18,5.5,23.6032
2020-05-19,5.5,23.6023
2020-05-20,5.5,23.2962
2020-05-21,5.5,22.96
2020-05-22,5.5,22.7928
2020-05-23,5.5,22.7928
2020-05-24,5.5,22.7928
2020-05-25,5.5,22.563
2020-05-26,5.5,22.2932
2020-05-27,5.5,22.3633
2020-05-28,5.5,22.204
2020-05-29,5.5,22.1778
2020-05-30,5.5,22.1778
2020-05-31,5.5,22.1778
2020-06-01,5.5,22.0168
2020-06-02,5.5,21.6827
2020-06-03,5.5,21.6043
2020-06-04,5.5,21.8388
2020-06-05,5.5,21.5837
2020-06-06,5.5,21.5837
2020-06-07,5.5,21.5837
2020-06-08,5.5,21.6552
2020-06-09,5.5,21.7252
2020-06-10,5.5,21.923
2020-06-11,5.5,22.4252
2020-06-12,5.5,22.3347
2020-06-13,5.5,22.3347
2020-06-14,5.5,22.3347
2020-06-15,5.5,22.5435
2020-06-16,5.5,22.2168
2020-06-17,5.5,22.2783
2020-06-18,5.5,22.6088
2020-06-19,5.5,22.63
2020-06-20,5.5,22.63
2020-06-21,5.5,22.63
2020-06-22,5.5,22.4413
2020-06-23,5.5,22.413
2020-06-24,5.5,22.6662
2020-06-25,5,22.7963
2020-06-26,5,22.9715
2020-06-27,5,22.9715
2020-06-28,5,22.9715
2020-06-29,5,23.1325
2020-06-30,5,23.0893
2020-07-01,5,22.8078
2020-07-02,5,22.5225
2020-07-03,5,22.4147
2020-07-04,5,22.4147
2020-07-05,5,22.4147
2020-07-06,5,22.2808
2020-07-07,5,22.6213
2020-07-08,5,22.8225
2020-07-09,5,22.6945
2020-07-10,5,22.5342
2020-07-11,5,22.5342
2020-07-12,5,22.5342
2020-07-13,5,22.4633
2020-07-14,5,22.6173
2020-07-15,5,22.3647
2020-07-16,5,22.3032
2020-07-17,5,22.4897
2020-07-18,5,22.4897
2020-07-19,5,22.4897
2020-07-20,5,22.6278
2020-07-21,5,22.3597
2020-07-22,5,22.251
2020-07-23,5,22.3627
2020-07-24,5,22.3842
2020-07-25,5,22.3842
2020-07-26,5,22.3842
2020-07-27,5,22.0275
2020-07-28,5,21.9615
2020-07-29,5,21.9907
2020-07-30,5,22.1727
2020-07-31,5,22.2012
2020-08-01,5,22.2012
2020-08-02,5,22.2012
2020-08-03,5,22.614
2020-08-04,5,22.7845
2020-08-05,5,22.4068
2020-08-06,5,22.3652
2020-08-07,5,22.4892
2020-08-08,5,22.4892
2020-08-09,5,22.4892
2020-08-10,5,22.485
2020-08-11,5,22.349
2020-08-12,5,22.3457
2020-08-13,5,22.2628
2020-08-14,4.5,22.0313
2020-08-15,4.5,22.0313
2020-08-16,4.5,22.0313
2020-08-17,4.5,22.057
2020-08-18,4.5,22.1535
2020-08-19,4.5,22.0527
2020-08-20,4.5,22.176
2020-08-21,4.5,22.0362
2020-08-22,4.5,22.0362
2020-08-23,4.5,22.0362
2020-08-24,4.5,21.984
2020-08-25,4.5,21.9723
2020-08-26,4.5,21.9202
2020-08-27,4.5,22.1168
2020-08-28,4.5,21.8602
2020-08-29,4.5,21.8602
2020-08-30,4.5,21.8602
2020-08-31,4.5,21.888
2020-09-01,4.5,21.7445
2020-09-02,4.5,21.8393
2020-09-03,4.5,21.6383
2020-09-04,4.5,21.6115
2020-09-05,4.5,21.6115
2020-09-06,4.5,21.6115
2020-09-07,4.5,21.5887
2020-09-08,4.5,21.7138
2020-09-09,4.5,21.5377
2020-09-10,4.5,21.2773
2020-09-11,4.5,21.321
2020-09-12,4.5,21.321
2020-09-13,4.5,21.321
2020-09-14,4.5,21.0728
2020-09-15,4.5,21.0692
2020-09-16,4.5,21.0692
2020-09-17,4.5,20.985
2020-09-18,4.5,20.9697
2020-09-19,4.5,20.9697
2020-09-20,4.5,20.9697
2020-09-21,4.5,21.505
2020-09-22,4.5,21.5682
2020-09-23,4.5,22.0897
2020-09-24,4.5,22.3678
2020-09-25,4.25,22.4402
2020-09-26,4.25,22.4402
2020-09-27,4.25,22.4402
2020-09-28,4.25,22.4573
2020-09-29,4.25,22.3598
2020-09-30,4.25,22.1438
2020-10-01,4.25,21.9562
2020-10-02,4.25,21.7025
2020-10-03,4.25,21.7025
2020-10-04,4.25,21.7025
2020-10-05,4.25,21.396
2020-10-06,4.25,21.4507
2020-10-07,4.25,21.493
2020-10-08,4.25,21.4318
2020-10-09,4.25,21.1822
2020-10-10,4.25,21.1822
2020-10-11,4.25,21.1822
2020-10-12,4.25,21.2183
2020-10-13,4.25,21.3677
2020-10-14,4.25,21.2998
2020-10-15,4.25,21.3832
2020-10-16,4.25,21.1765
2020-10-17,4.25,21.1765
2020-10-18,4.25,21.1765
2020-10-19,4.25,21.1342
2020-10-20,4.25,21.0902
2020-10-21,4.25,21.064
2020-10-22,4.25,21.03
2020-10-23,4.25,20.9205
2020-10-24,4.25,20.9205
2020-10-25,4.25,20.9205
2020-10-26,4.25,20.9818
2020-10-27,4.25,20.8798
2020-10-28,4.25,21.1648
2020-10-29,4.25,21.377
2020-10-30,4.25,21.2508
2020-10-31,4.25,21.2508
2020-11-01,4.25,21.2508
2020-11-02,4.25,21.2508
2020-11-03,4.25,21.1555
2020-11-04,4.25,21.0345
2020-11-05,4.25,20.7612
2020-11-06,4.25,20.62
2020-11-07,4.25,20.62
2020-11-08,4.25,20.62
2020-11-09,4.25,20.36
2020-11-10,4.25,20.4018
2020-11-11,4.25,20.5772
2020-11-12,4.25,20.5303
2020-11-13,4.25,20.4833
2020-11-14,4.25,20.4833
2020-11-15,4.25,20.4833
2020-11-16,4.25,20.4833
2020-11-17,4.25,20.3212
2020-11-18,4.25,20.2388
2020-11-19,4.25,20.1858
2020-11-20,4.25,20.1172
2020-11-21,4.25,20.1172
2020-11-22,4.25,20.1172
2020-11-23,4.25,20.1012
2020-11-24,4.25,20.0577
2020-11-25,4.25,20.0465
2020-11-26,4.25,20.0467
2020-11-27,4.25,20.0777
2020-11-28,4.25,20.0777
2020-11-29,4.25,20.0777
2020-11-30,4.25,20.1398
2020-12-01,4.25,20.0508
2020-12-02,4.25,20.0497
2020-12-03,4.25,19.9083
2020-12-04,4.25,19.7838
2020-12-05,4.25,19.7838
2020-12-06,4.25,19.7838
2020-12-07,4.25,19.8213
2020-12-08,4.25,19.7537
2020-12-09,4.25,19.8368
2020-12-10,4.25,19.9572
2020-12-11,4.25,20.1075
2020-12-12,4.25,20.1075
2020-12-13,4.25,20.1075
2020-12-14,4.25,20.1778
2020-12-15,4.25,20.1113
2020-12-16,4.25,19.9513
2020-12-17,4.25,19.8173
2020-12-18,4.25,19.9487
2020-12-19,4.25,19.9487
2020-12-20,4.25,19.9487
2020-12-21,4.25,20.0905
2020-12-22,4.25,20.0562
2020-12-23,4.25,20.1175
2020-12-24,4.25,19.8517
2020-12-25,4.25,19.8517
2020-12-26,4.25,19.8517
2020-12-27,4.25,19.8517
2020-12-28,4.25,20.0477
2020-12-29,4.25,19.9487
2020-12-30,4.25,19.9352
2020-12-31,4.25,19.9087
2021-01-01,4.25,19.9087
2021-01-02,4.25,19.9087
2021-01-03,4.25,19.9087
2021-01-04,4.25,19.8457
2021-01-05,4.25,19.9437
2021-01-06,4.25,19.725
2021-01-07,4.25,19.91
2021-01-08,4.25,19.9705
2021-01-09,4.25,19.9705
2021-01-10,4.25,19.9705
2021-01-11,4.25,20.113
2021-01-12,4.25,19.9373
2021-01-13,4.25,19.7935
2021-01-14,4.25,19.7793
2021-01-15,4.25,19.7875
2021-01-16,4.25,19.7875
2021-01-17,4.25,19.7875
2021-01-18,4.25,19.757
2021-01-19,4.25,19.6788
2021-01-20,4.25,19.5793
2021-01-21,4.25,19.7393
2021-01-22,4.25,19.9833
2021-01-23,4.25,19.9833
2021-01-24,4.25,19.9833
2021-01-25,4.25,20.1598
2021-01-26,4.25,20.0152
2021-01-27,4.25,20.2168
2021-01-28,4.25,20.2697
2021-01-29,4.25,20.2248
2021-01-30,4.25,20.2248
2021-01-31,4.25,20.2248
2021-02-01,4.25,20.2248
2021-02-02,4.25,20.1722
2021-02-03,4.25,20.1953
2021-02-04,4.25,20.4435
2021-02-05,4.25,20.1388
2021-02-06,4.25,20.1388
2021-02-07,4.25,20.1388
2021-02-08,4.25,20.1227
2021-02-09,4.25,20.0913
2021-02-10,4.25,20.0588
2021-02-11,4.25,19.9535
2021-02-12,4,19.9622
2021-02-13,4,19.9622
2021-02-14,4,19.9622
2021-02-15,4,19.9518
2021-02-16,4,20.2023
2021-02-17,4,20.2257
2021-02-18,4,20.4165
2021-02-19,4,20.4222
2021-02-20,4,20.4222
2021-02-21,4,20.4222
2021-02-22,4,20.6783
2021-02-23,4,20.5833
2021-02-24,4,20.4752
2021-02-25,4,20.8523
2021-02-26,4,20.939
2021-02-27,4,20.939
2021-02-28,4,20.939
2021-03-01,4,20.6123
2021-03-02,4,20.6903
2021-03-03,4,20.8957
2021-03-04,4,20.8498
2021-03-05,4,21.2635
2021-03-06,4,21.2635
2021-03-07,4,21.2635
2021-03-08,4,21.4177
2021-03-09,4,21.2575
2021-03-10,4,20.9853
2021-03-11,4,20.7133
2021-03-12,4,20.7637
2021-03-13,4,20.7637
2021-03-14,4,20.7637
2021-03-15,4,20.7637
2021-03-16,4,20.5753
2021-03-17,4,20.6828
2021-03-18,4,20.4415
2021-03-19,4,20.4823
2021-03-20,4,20.4823
2021-03-21,4,20.4823
2021-03-22,4,20.5788
2021-03-23,4,20.6408
2021-03-24,4,20.7882
2021-03-25,4,20.7662
2021-03-26,4,20.5677
2021-03-27,4,20.5677
2021-03-28,4,20.5677
2021-03-29,4,20.6047
2021-03-30,4,20.6025
2021-03-31,4,20.44
2021-04-01,4,20.44
2021-04-02,4,20.44
2021-04-03,4,20.44
2021-04-04,4,20.44
2021-04-05,4,20.2483
2021-04-06,4,20.1612
2021-04-07,4,20.1765
2021-04-08,4,20.089
2021-04-09,4,20.163
2021-04-10,4,20.163
2021-04-11,4,20.163
2021-04-12,4,20.095
2021-04-13,4,20.0735
2021-04-14,4,20.0583
2021-04-15,4,19.927
2021-04-16,4,19.9158
2021-04-17,4,19.9158
2021-04-18,4,19.9158
2021-04-19,4,19.8145
2021-04-20,4,19.8877
2021-04-21,4,19.874
2021-04-22,4,19.8865
2021-04-23,4,19.8695
2021-04-24,4,19.8695
2021-04-25,4,19.8695
2021-04-26,4,19.8362
2021-04-27,4,19.9785
2021-04-28,4,19.9712
2021-04-29,4,20.0978
2021-04-30,4,20.1822
2021-05-01,4,20.1822
2021-05-02,4,20.1822
2021-05-03,4,20.1902
2021-05-04,4,20.2235
2021-05-05,4,20.2077
2021-05-06,4,20.1838
2021-05-07,4,19.9223
2021-05-08,4,19.9223
2021-05-09,4,19.9223
2021-05-10,4,19.886
2021-05-11,4,19.8848
2021-05-12,4,20.094
2021-05-13,4,20.0495
2021-05-14,4,19.8487
2021-05-15,4,19.8487
2021-05-16,4,19.8487
2021-05-17,4,19.8028
2021-05-18,4,19.8313
2021-05-19,4,19.8143
2021-05-20,4,19.881
2021-05-21,4,19.951
2021-05-22,4,19.951
2021-05-23,4,19.951
2021-05-24,4,19.872
2021-05-25,4,19.8903
2021-05-26,4,19.8783
2021-05-27,4,19.9487
2021-05-28,4,19.9442
2021-05-29,4,19.9442
2021-05-30,4,19.9442
2021-05-31,4,19.9213
2021-06-01,4,19.8927
2021-06-02,4,19.9277
2021-06-03,4,20.0605
2021-06-04,4,19.9328
2021-06-05,4,19.9328
2021-06-06,4,19.9328
2021-06-07,4,19.797
2021-06-08,4,19.7728
2021-06-09,4,19.6897
2021-06-10,4,19.7002
2021-06-11,4,19.8823
2021-06-12,4,19.8823
2021-06-13,4,19.8823
2021-06-14,4,19.9065
2021-06-15,4,20.1235
2021-06-16,4,20.0588
2021-06-17,4,20.4292
2021-06-18,4,20.7002
2021-06-19,4,20.7002
2021-06-20,4,20.7002
2021-06-21,4,20.6
2021-06-22,4,20.5712
2021-06-23,4,20.2505
2021-06-24,4,20.0483
2021-06-25,4.25,19.793
2021-06-26,4.25,19.793
2021-06-27,4.25,19.793
2021-06-28,4.25,19.8027
2021-06-29,4.25,19.8157
2021-06-30,4.25,19.9062
2021-07-01,4.25,20.0368
2021-07-02,4.25,19.8817
2021-07-03,4.25,19.8817
2021-07-04,4.25,19.8817
2021-07-05,4.25,19.8532
2021-07-06,4.25,19.9658
2021-07-07,4.25,19.9915
2021-07-08,4.25,20.007
2021-07-09,4.25,19.88
2021-07-10,4.25,19.88
2021-07-11,4.25,19.88
2021-07-12,4.25,19.8577
2021-07-13,4.25,19.9988
2021-07-14,4.25,19.8992
2021-07-15,4.25,19.9412
2021-07-16,4.25,19.8537
2021-07-17,4.25,19.8537
2021-07-18,4.25,19.8537
2021-07-19,4.25,20
2021-07-20,4.25,20.1348
2021-07-21,4.25,20.1907
2021-07-22,4.25,20.1812
2021-07-23,4.25,20.0238
2021-07-24,4.25,20.0238
2021-07-25,4.25,20.0238
2021-07-26,4.25,20.0245
2021-07-27,4.25,19.977
2021-07-28,4.25,19.9535
2021-07-29,4.25,19.8448
2021-07-30,4.25,19.8455
2021-07-31,4.25,19.8455
2021-08-01,4.25,19.8455
2021-08-02,4.25,19.852
2021-08-03,4.25,19.892
2021-08-04,4.25,19.9547
2021-08-05,4.25,19.9293
2021-08-06,4.25,20.0037
2021-08-07,4.25,20.0037
2021-08-08,4.25,20.0037
2021-08-09,4.25,20.0648
2021-08-10,4.25,20.1038
2021-08-11,4.25,19.953
2021-08-12,4.25,19.8907
2021-08-13,4.5,19.8603
2021-08-14,4.5,19.8603
2021-08-15,4.5,19.8603
2021-08-16,4.5,19.8863
2021-08-17,4.5,19.9912
2021-08-18,4.5,20.0107
2021-08-19,4.5,20.1175
2021-08-20,4.5,20.402
2021-08-21,4.5,20.402
2021-08-22,4.5,20.402
2021-08-23,4.5,20.3907
2021-08-24,4.5,20.2967
2021-08-25,4.5,20.2933
2021-08-26,4.5,20.3522
2021-08-27,4.5,20.2293
2021-08-28,4.5,20.2293
2021-08-29,4.5,20.2293
2021-08-30,4.5,20.1403
2021-08-31,4.5,20.0605
2021-09-01,4.5,19.9615
2021-09-02,4.5,19.9703
2021-09-03,4.5,19.8992
2021-09-04,4.5,19.8992
2021-09-05,4.5,19.8992
2021-09-06,4.5,19.8878
2021-09-07,4.5,19.944
2021-09-08,4.5,19.9383
2021-09-09,4.5,19.9318
2021-09-10,4.5,19.8717
2021-09-11,4.5,19.8717
2021-09-12,4.5,19.8717
2021-09-13,4.5,19.8677
2021-09-14,4.5,19.9035
2021-09-15,4.5,19.9003
2021-09-16,4.5,19.9003
2021-09-17,4.5,19.9853
2021-09-18,4.5,19.9853
2021-09-19,4.5,19.9853
2021-09-20,4.5,20.1735
2021-09-21,4.5,20.1438
2021-09-22,4.5,20.0328
2021-09-23,4.5,20.028
2021-09-24,4.5,20.1118
2021-09-25,4.5,20.1118
2021-09-26,4.5,20.1118
2021-09-27,4.5,20.1052
2021-09-28,4.5,20.306
2021-09-29,4.5,20.4977
2021-09-30,4.5,20.5623
2021-10-01,4.75,20.5103
2021-10-02,4.75,20.5103
2021-10-03,4.75,20.5103
2021-10-04,4.75,20.5747
2021-10-05,4.75,20.5818
2021-10-06,4.75,20.6947
2021-10-07,4.75,20.604
2021-10-08,4.75,20.7293
2021-10-09,4.75,20.7293
2021-10-10,4.75,20.7293
2021-10-11,4.75,20.8017
2021-10-12,4.75,20.7767
2021-10-13,4.75,20.6827
2021-10-14,4.75,20.6075
2021-10-15,4.75,20.4672
2021-10-16,4.75,20.4672
2021-10-17,4.75,20.4672
2021-10-18,4.75,20.3587
2021-10-19,4.75,20.2647
2021-10-20,4.75,20.185
2021-10-21,4.75,20.2643
2021-10-22,4.75,20.1837
2021-10-23,4.75,20.1837
2021-10-24,4.75,20.1837
2021-10-25,4.75,20.1897
2021-10-26,4.75,20.1888
2021-10-27,4.75,20.193
2021-10-28,4.75,20.3255
2021-10-29,4.75,20.5297
2021-10-30,4.75,20.5297
2021-10-31,4.75,20.5297
2021-11-01,4.75,20.8598
2021-11-02,4.75,20.8598
2021-11-03,4.75,20.8352
2021-11-04,4.75,20.6242
2021-11-05,4.75,20.3925
2021-11-06,4.75,20.3925
2021-11-07,4.75,20.3925
2021-11-08,4.75,20.3265
2021-11-09,4.75,20.2833
2021-11-10,4.75,20.4702
2021-11-11,4.75,20.4652
2021-11-12,5,20.5072
2021-11-13,5,20.5072
2021-11-14,5,20.5072
2021-11-15,5,20.5072
2021-11-16,5,20.8092
2021-11-17,5,20.6912
2021-11-18,5,20.7628
2021-11-19,5,20.8283
2021-11-20,5,20.8283
2021-11-21,5,20.8283
2021-11-22,5,20.9632
2021-11-23,5,21.2107
2021-11-24,5,21.4357
2021-11-25,5,21.5462
2021-11-26,5,21.8185
2021-11-27,5,21.8185
2021-11-28,5,21.8185
2021-11-29,5,21.7333
2021-11-30,5,21.4453
2021-12-01,5,21.271
2021-12-02,5,21.3033
2021-12-03,5,21.4177
2021-12-04,5,21.4177
2021-12-05,5,21.4177
2021-12-06,5,21.2047
2021-12-07,5,21.0907
2021-12-08,5,20.933
2021-12-09,5,21.0328
2021-12-10,5,20.8922
2021-12-11,5,20.8922
2021-12-12,5,20.8922
2021-12-13,5,20.9383
2021-12-14,5,21.165
2021-12-15,5,21.2393
2021-12-16,5,20.9238
2021-12-17,5.5,20.7337
2021-12-18,5.5,20.7337
2021-12-19,5.5,20.7337
2021-12-20,5.5,20.7363
2021-12-21,5.5,20.7823
2021-12-22,5.5,20.7527
2021-12-23,5.5,20.6582
2021-12-24,5.5,20.6112
2021-12-25,5.5,20.6112
2021-12-26,5.5,20.6112
2021-12-27,5.5,20.6828
2021-12-28,5.5,20.577
2021-12-29,5.5,20.5835
2021-12-30,5.5,20.5157
2021-12-31,5.5,20.4672
2022-01-01,5.5,20.4672
2022-01-02,5.5,20.4672
2022-01-03,5.5,20.589
2022-01-04,5.5,20.4742
2022-01-05,5.5,20.3977
2022-01-06,5.5,20.4588
2022-01-07,5.5,20.4237
2022-01-08,5.5,20.4237
2022-01-09,5.5,20.4237
2022-01-10,5.5,20.4453
2022-01-11,5.5,20.3785
2022-01-12,5.5,20.366
2022-01-13,5.5,20.3607
2022-01-14,5.5,20.3118
2022-01-15,5.5,20.3118
2022-01-16,5.5,20.3118
2022-01-17,5.5,20.3002
2022-01-18,5.5,20.403
2022-01-19,5.5,20.46
2022-01-20,5.5,20.4507
2022-01-21,5.5,20.4598
2022-01-22,5.5,20.4598
2022-01-23,5.5,20.4598
2022-01-24,5.5,20.6308
2022-01-25,5.5,20.6683
2022-01-26,5.5,20.6415
2022-01-27,5.5,20.7383
2022-01-28,5.5,20.8597
2022-01-29,5.5,20.8597
2022-01-30,5.5,20.8597
2022-01-31,5.5,20.6352
2022-02-01,5.5,20.58
2022-02-02,5.5,20.6003
2022-02-03,5.5,20.5562
2022-02-04,5.5,20.7325
2022-02-05,5.5,20.7325
2022-02-06,5.5,20.7325
2022-02-07,5.5,20.7325
2022-02-08,5.5,20.6413
2022-02-09,5.5,20.5008
2022-02-10,5.5,20.4148
2022-02-11,6,20.4188
2022-02-12,6,20.4188
2022-02-13,6,20.4188
2022-02-14,6,20.411
2022-02-15,6,20.3992
2022-02-16,6,20.3335
2022-02-17,6,20.2978
2022-02-18,6,20.3063
2022-02-19,6,20.3063
2022-02-20,6,20.3063
2022-02-21,6,20.2825
2022-02-22,6,20.2977
2022-02-23,6,20.2435
2022-02-24,6,20.6525
2022-02-25,6,20.4465
2022-02-26,6,20.4465
2022-02-27,6,20.4465
2022-02-28,6,20.4257
2022-03-01,6,20.5272
2022-03-02,6,20.7193
2022-03-03,6,20.7033
2022-03-04,6,20.9262
2022-03-05,6,20.9262
2022-03-06,6,20.9262
2022-03-07,6,21.1947
2022-03-08,6,21.3775
2022-03-09,6,20.9677
2022-03-10,6,20.9743
2022-03-11,6,20.9695
2022-03-12,6,20.9695
